"signature","type","channel","fraction"
"ID1","3:Ins:R","3:Ins:R:2",4.41e-05
"ID1","3:Ins:R","3:Ins:R:3",0.000166702
"ID1","3:Ins:R","3:Ins:R:4",8.89e-05
"ID1","3:Ins:R","3:Ins:R:5",0.001248696
"ID1","4:Ins:R","4:Ins:R:0",3.31e-18
"ID1","4:Ins:R","4:Ins:R:1",0.000744381
"ID1","4:Ins:R","4:Ins:R:2",7.55e-05
"ID1","4:Ins:R","4:Ins:R:3",0.000157544
"ID1","4:Ins:R","4:Ins:R:4",0.000319653
"ID1","4:Ins:R","4:Ins:R:5",0.00100132
"ID1","5:Ins:R","5:Ins:R:0",3.31e-18
"ID1","5:Ins:R","5:Ins:R:1",0.001443126
"ID1","5:Ins:R","5:Ins:R:2",0.000254832
"ID1","5:Ins:R","5:Ins:R:3",0.000237087
"ID1","5:Ins:R","5:Ins:R:4",0.000261865
"ID1","5:Ins:R","5:Ins:R:5",0.000119834
"ID1","2:Del:M","2:Del:M:1",0.001197815
"ID1","3:Del:M","3:Del:M:1",8.19e-05
"ID1","3:Del:M","3:Del:M:2",0.001479593
"ID1","4:Del:M","4:Del:M:1",8.38e-05
"ID1","4:Del:M","4:Del:M:2",0.000145479
"ID1","4:Del:M","4:Del:M:3",0.000160684
"ID1","5:Del:M","5:Del:M:1",8.16e-07
"ID1","5:Del:M","5:Del:M:2",2.38e-10
"ID1","5:Del:M","5:Del:M:3",2.33e-12
"ID1","5:Del:M","5:Del:M:4",3.88e-05
"ID1","5:Del:M","5:Del:M:5",0.000665116
"ID2","1:Del:C","1:Del:C:0",0.004824116
"ID2","1:Del:C","1:Del:C:1",2.21e-05
"ID2","1:Del:C","1:Del:C:2",3.11e-06
"ID2","1:Del:C","1:Del:C:3",0.002472076
"ID2","1:Del:C","1:Del:C:4",0.003856976
"ID2","1:Del:C","1:Del:C:5",0.014615424
"ID2","1:Del:T","1:Del:T:0",0.007905966
"ID2","1:Del:T","1:Del:T:1",3.95e-18
"ID2","1:Del:T","1:Del:T:2",0.007036418
"ID2","1:Del:T","1:Del:T:3",0.020234743
"ID2","1:Del:T","1:Del:T:4",0.047119925
"ID2","1:Del:T","1:Del:T:5",0.814697227
"ID2","1:Ins:C","1:Ins:C:0",3.95e-18
"ID2","1:Ins:C","1:Ins:C:1",0.000227026
"ID2","1:Ins:C","1:Ins:C:2",2.62e-05
"ID2","1:Ins:C","1:Ins:C:3",0.00043005
"ID2","1:Ins:C","1:Ins:C:4",0.002911846
"ID2","1:Ins:C","1:Ins:C:5",0.009017536
"ID2","1:Ins:T","1:Ins:T:0",0.001328556
"ID2","1:Ins:T","1:Ins:T:1",3.95e-18
"ID2","1:Ins:T","1:Ins:T:2",0.000647033
"ID2","1:Ins:T","1:Ins:T:3",0.001082879
"ID2","1:Ins:T","1:Ins:T:4",0.003487461
"ID2","1:Ins:T","1:Ins:T:5",0.003132585
"ID2","2:Del:R","2:Del:R:0",0.000163809
"ID2","2:Del:R","2:Del:R:1",0.003568885
"ID2","2:Del:R","2:Del:R:2",0.001849574
"ID2","2:Del:R","2:Del:R:3",0.000739044
"ID2","2:Del:R","2:Del:R:4",0.000881932
"ID2","2:Del:R","2:Del:R:5",4.67e-18
"ID2","3:Del:R","3:Del:R:0",1.25e-05
"ID2","3:Del:R","3:Del:R:1",0.005003258
"ID2","3:Del:R","3:Del:R:2",0.002289891
"ID2","3:Del:R","3:Del:R:3",0.000402587
"ID2","3:Del:R","3:Del:R:4",3.97e-18
"ID2","3:Del:R","3:Del:R:5",3.95e-18
"ID2","4:Del:R","4:Del:R:0",1.21e-05
"ID2","4:Del:R","4:Del:R:1",0.002115787
"ID2","4:Del:R","4:Del:R:2",0.000543292
"ID2","4:Del:R","4:Del:R:3",7.27e-06
"ID2","4:Del:R","4:Del:R:4",3.95e-18
"ID2","4:Del:R","4:Del:R:5",0.000210413
"ID2","5:Del:R","5:Del:R:0",3.85e-05
"ID2","5:Del:R","5:Del:R:1",0.002977512
"ID2","5:Del:R","5:Del:R:2",0.000397525
"ID2","5:Del:R","5:Del:R:3",0.000158151
"ID2","5:Del:R","5:Del:R:4",8.47e-05
"ID2","5:Del:R","5:Del:R:5",2.12e-05
"ID2","2:Ins:R","2:Ins:R:0",0.000331853
"ID2","2:Ins:R","2:Ins:R:1",0.000271665
"ID2","2:Ins:R","2:Ins:R:2",0.001035341
"ID2","2:Ins:R","2:Ins:R:3",0.000381326
"ID2","2:Ins:R","2:Ins:R:4",0.001977423
"ID2","2:Ins:R","2:Ins:R:5",0.013633376
"ID2","3:Ins:R","3:Ins:R:0",5.78e-05
"ID2","3:Ins:R","3:Ins:R:1",0.00122705
"ID2","3:Ins:R","3:Ins:R:2",0.000210075
"ID2","3:Ins:R","3:Ins:R:3",3.02e-06
"ID2","3:Ins:R","3:Ins:R:4",0.000141807
"ID2","3:Ins:R","3:Ins:R:5",0.001864707
"ID2","4:Ins:R","4:Ins:R:0",1.68e-05
"ID2","4:Ins:R","4:Ins:R:1",0.001203728
"ID2","4:Ins:R","4:Ins:R:2",1.22e-05
"ID2","4:Ins:R","4:Ins:R:3",0.000134169
"ID2","4:Ins:R","4:Ins:R:4",0.000249385
"ID2","4:Ins:R","4:Ins:R:5",0.002193545
"ID2","5:Ins:R","5:Ins:R:0",3.95e-18
"ID2","5:Ins:R","5:Ins:R:1",0.000135658
"ID2","5:Ins:R","5:Ins:R:2",5.53e-06
"ID2","5:Ins:R","5:Ins:R:3",9.77e-05
"ID2","5:Ins:R","5:Ins:R:4",2.15e-06
"ID2","5:Ins:R","5:Ins:R:5",0.000115629
"ID2","2:Del:M","2:Del:M:1",0.000175553
"ID2","3:Del:M","3:Del:M:1",5.46e-07
"ID2","3:Del:M","3:Del:M:2",0.002944063
"ID2","4:Del:M","4:Del:M:1",0.000147005
"ID2","4:Del:M","4:Del:M:2",0.000550614
"ID2","4:Del:M","4:Del:M:3",0.000693566
"ID2","5:Del:M","5:Del:M:1",0.000624963
"ID2","5:Del:M","5:Del:M:2",0.000117708
"ID2","5:Del:M","5:Del:M:3",5.67e-05
"ID2","5:Del:M","5:Del:M:4",0.000462842
"ID2","5:Del:M","5:Del:M:5",0.002367319
"ID3","1:Del:C","1:Del:C:0",0.124727109
"ID3","1:Del:C","1:Del:C:1",0.20887617
"ID3","1:Del:C","1:Del:C:2",0.176324218
"ID3","1:Del:C","1:Del:C:3",0.064042764
"ID3","1:Del:C","1:Del:C:4",0.043989808
"ID3","1:Del:C","1:Del:C:5",0.022417486
"ID3","1:Del:T","1:Del:T:0",0.03759923
"ID3","1:Del:T","1:Del:T:1",0.013309824
"ID3","1:Del:T","1:Del:T:2",0.016501851
"ID3","1:Del:T","1:Del:T:3",0.020141477
"ID3","1:Del:T","1:Del:T:4",0.015814364
"ID3","1:Del:T","1:Del:T:5",0.008066314
"ID3","1:Ins:C","1:Ins:C:0",0.002083092
"ID3","1:Ins:C","1:Ins:C:1",0.001578887
"ID3","1:Ins:C","1:Ins:C:2",0.001747946
"ID3","1:Ins:C","1:Ins:C:3",0.006177647
"ID3","1:Ins:C","1:Ins:C:4",0.007104447
"ID3","1:Ins:C","1:Ins:C:5",0.007351101
"ID3","1:Ins:T","1:Ins:T:0",0.018722365
"ID3","1:Ins:T","1:Ins:T:1",0.043119029
"ID3","1:Ins:T","1:Ins:T:2",0.04015704
"ID3","1:Ins:T","1:Ins:T:3",0.025125434
"ID3","1:Ins:T","1:Ins:T:4",0.006563305
"ID3","1:Ins:T","1:Ins:T:5",0.026181239
"ID3","2:Del:R","2:Del:R:0",0.006897553
"ID3","2:Del:R","2:Del:R:1",0.008474654
"ID3","2:Del:R","2:Del:R:2",0.011800641
"ID3","2:Del:R","2:Del:R:3",0.006671125
"ID3","2:Del:R","2:Del:R:4",0.002822525
"ID3","2:Del:R","2:Del:R:5",0.000101239
"ID3","3:Del:R","3:Del:R:0",0.000589124
"ID3","3:Del:R","3:Del:R:1",0.000372386
"ID3","3:Del:R","3:Del:R:2",9.63e-05
"ID3","3:Del:R","3:Del:R:3",2.45e-05
"ID3","3:Del:R","3:Del:R:4",3.82e-06
"ID3","3:Del:R","3:Del:R:5",3.83e-07
"ID3","4:Del:R","4:Del:R:0",0.000177645
"ID3","4:Del:R","4:Del:R:1",0.000634573
"ID3","4:Del:R","4:Del:R:2",0.000116799
"ID3","4:Del:R","4:Del:R:3",4.12e-18
"ID3","4:Del:R","4:Del:R:4",4.12e-18
"ID3","4:Del:R","4:Del:R:5",2.83e-06
"ID3","5:Del:R","5:Del:R:0",0.001776785
"ID3","5:Del:R","5:Del:R:1",7.41e-05
"ID3","5:Del:R","5:Del:R:2",2.78e-06
"ID3","5:Del:R","5:Del:R:3",4.12e-18
"ID3","5:Del:R","5:Del:R:4",4.37e-05
"ID3","5:Del:R","5:Del:R:5",3.82e-06
"ID3","2:Ins:R","2:Ins:R:0",0.00263595
"ID3","2:Ins:R","2:Ins:R:1",0.002242683
"ID3","2:Ins:R","2:Ins:R:2",0.000955604
"ID3","2:Ins:R","2:Ins:R:3",0.000897238
"ID3","2:Ins:R","2:Ins:R:4",0.000253085
"ID3","2:Ins:R","2:Ins:R:5",6.67e-06
"ID3","3:Ins:R","3:Ins:R:0",9.6e-05
"ID3","3:Ins:R","3:Ins:R:1",0.000286144
"ID3","3:Ins:R","3:Ins:R:2",9.75e-05
"ID3","3:Ins:R","3:Ins:R:3",1.36e-05
"ID3","3:Ins:R","3:Ins:R:4",1.56e-06
"ID3","3:Ins:R","3:Ins:R:5",4.12e-18
"ID3","4:Ins:R","4:Ins:R:0",4.12e-18
"ID3","4:Ins:R","4:Ins:R:1",0.000175982
"ID3","4:Ins:R","4:Ins:R:2",2.74e-05
"ID3","4:Ins:R","4:Ins:R:3",4.77e-05
"ID3","4:Ins:R","4:Ins:R:4",4.18e-06
"ID3","4:Ins:R","4:Ins:R:5",3.29e-05
"ID3","5:Ins:R","5:Ins:R:0",8.83e-05
"ID3","5:Ins:R","5:Ins:R:1",0.00065622
"ID3","5:Ins:R","5:Ins:R:2",5.51e-06
"ID3","5:Ins:R","5:Ins:R:3",3.32e-05
"ID3","5:Ins:R","5:Ins:R:4",7.87e-06
"ID3","5:Ins:R","5:Ins:R:5",3.48e-06
"ID3","2:Del:M","2:Del:M:1",0.006930764
"ID3","3:Del:M","3:Del:M:1",0.000344612
"ID3","3:Del:M","3:Del:M:2",0.00030285
"ID3","4:Del:M","4:Del:M:1",7.35e-05
"ID3","4:Del:M","4:Del:M:2",0.000340216
"ID3","4:Del:M","4:Del:M:3",0.000130463
"ID3","5:Del:M","5:Del:M:1",0.001369634
"ID3","5:Del:M","5:Del:M:2",0.001751272
"ID3","5:Del:M","5:Del:M:3",0.000774958
"ID3","5:Del:M","5:Del:M:4",0.000640555
"ID3","5:Del:M","5:Del:M:5",0.00036297
"ID4","1:Del:C","1:Del:C:0",0.007249717
"ID4","1:Del:C","1:Del:C:1",0.002734869
"ID4","1:Del:C","1:Del:C:2",0.002041063
"ID4","1:Del:C","1:Del:C:3",0.001112283
"ID4","1:Del:C","1:Del:C:4",0.001075684
"ID4","1:Del:C","1:Del:C:5",0.002246178
"ID4","1:Del:T","1:Del:T:0",0.006635052
"ID4","1:Del:T","1:Del:T:1",0.001622466
"ID4","1:Del:T","1:Del:T:2",0.002633405
"ID4","1:Del:T","1:Del:T:3",0.000306038
"ID4","1:Del:T","1:Del:T:4",0.001023202
"ID4","1:Del:T","1:Del:T:5",0.000154442
"ID4","1:Ins:C","1:Ins:C:0",6.62e-18
"ID4","1:Ins:C","1:Ins:C:1",0.000272399
"ID4","1:Ins:C","1:Ins:C:2",6.88e-05
"ID4","1:Ins:C","1:Ins:C:3",0.000512481
"ID4","1:Ins:C","1:Ins:C:4",6.62e-18
"ID4","1:Ins:C","1:Ins:C:5",0.000249143
"ID4","1:Ins:T","1:Ins:T:0",0.000333665
"ID4","1:Ins:T","1:Ins:T:1",0.001010044
"ID4","1:Ins:T","1:Ins:T:2",1.06e-05
"ID4","1:Ins:T","1:Ins:T:3",0.000173935
"ID4","1:Ins:T","1:Ins:T:4",1.6e-05
"ID4","1:Ins:T","1:Ins:T:5",0.000832926
"ID4","2:Del:R","2:Del:R:0",0.071724214
"ID4","2:Del:R","2:Del:R:1",0.230512879
"ID4","2:Del:R","2:Del:R:2",0.055059396
"ID4","2:Del:R","2:Del:R:3",0.012811006
"ID4","2:Del:R","2:Del:R:4",0.003219218
"ID4","2:Del:R","2:Del:R:5",0.002382721
"ID4","3:Del:R","3:Del:R:0",0.005068954
"ID4","3:Del:R","3:Del:R:1",0.097114466
"ID4","3:Del:R","3:Del:R:2",0.021484282
"ID4","3:Del:R","3:Del:R:3",0.003837627
"ID4","3:Del:R","3:Del:R:4",0.000786295
"ID4","3:Del:R","3:Del:R:5",0.001138609
"ID4","4:Del:R","4:Del:R:0",0.007252429
"ID4","4:Del:R","4:Del:R:1",0.06352373
"ID4","4:Del:R","4:Del:R:2",0.014548922
"ID4","4:Del:R","4:Del:R:3",0.004554752
"ID4","4:Del:R","4:Del:R:4",0.000849679
"ID4","4:Del:R","4:Del:R:5",0.00061078
"ID4","5:Del:R","5:Del:R:0",0.004132826
"ID4","5:Del:R","5:Del:R:1",0.015718533
"ID4","5:Del:R","5:Del:R:2",0.002343845
"ID4","5:Del:R","5:Del:R:3",0.00118248
"ID4","5:Del:R","5:Del:R:4",0.000146923
"ID4","5:Del:R","5:Del:R:5",0.000106174
"ID4","2:Ins:R","2:Ins:R:0",0.000492922
"ID4","2:Ins:R","2:Ins:R:1",0.000553302
"ID4","2:Ins:R","2:Ins:R:2",0.000266335
"ID4","2:Ins:R","2:Ins:R:3",0.000137794
"ID4","2:Ins:R","2:Ins:R:4",7.19e-05
"ID4","2:Ins:R","2:Ins:R:5",0.000103689
"ID4","3:Ins:R","3:Ins:R:0",2.63e-05
"ID4","3:Ins:R","3:Ins:R:1",0.000450983
"ID4","3:Ins:R","3:Ins:R:2",0.000600335
"ID4","3:Ins:R","3:Ins:R:3",7.42e-05
"ID4","3:Ins:R","3:Ins:R:4",7.4e-05
"ID4","3:Ins:R","3:Ins:R:5",3.96e-05
"ID4","4:Ins:R","4:Ins:R:0",0.000166645
"ID4","4:Ins:R","4:Ins:R:1",0.001266435
"ID4","4:Ins:R","4:Ins:R:2",9.84e-05
"ID4","4:Ins:R","4:Ins:R:3",5.25e-05
"ID4","4:Ins:R","4:Ins:R:4",0.000146911
"ID4","4:Ins:R","4:Ins:R:5",0.000135205
"ID4","5:Ins:R","5:Ins:R:0",8.58e-05
"ID4","5:Ins:R","5:Ins:R:1",0.002135852
"ID4","5:Ins:R","5:Ins:R:2",0.000222027
"ID4","5:Ins:R","5:Ins:R:3",7.59e-06
"ID4","5:Ins:R","5:Ins:R:4",2.53e-05
"ID4","5:Ins:R","5:Ins:R:5",0.000160229
"ID4","2:Del:M","2:Del:M:1",0.188997489
"ID4","3:Del:M","3:Del:M:1",0.007034156
"ID4","3:Del:M","3:Del:M:2",0.049416601
"ID4","4:Del:M","4:Del:M:1",0.010981719
"ID4","4:Del:M","4:Del:M:2",0.029483877
"ID4","4:Del:M","4:Del:M:3",0.04886664
"ID4","5:Del:M","5:Del:M:1",0.000453121
"ID4","5:Del:M","5:Del:M:2",0.000136232
"ID4","5:Del:M","5:Del:M:3",0.001112236
"ID4","5:Del:M","5:Del:M:4",0.003652946
"ID4","5:Del:M","5:Del:M:5",4.56e-05
"ID5","1:Del:C","1:Del:C:0",0.022202108
"ID5","1:Del:C","1:Del:C:1",0.028547215
"ID5","1:Del:C","1:Del:C:2",0.026596927
"ID5","1:Del:C","1:Del:C:3",0.014159122
"ID5","1:Del:C","1:Del:C:4",0.002873422
"ID5","1:Del:C","1:Del:C:5",0.002602449
"ID5","1:Del:T","1:Del:T:0",0.101481148
"ID5","1:Del:T","1:Del:T:1",0.10609961
"ID5","1:Del:T","1:Del:T:2",0.114128463
"ID5","1:Del:T","1:Del:T:3",0.088962207
"ID5","1:Del:T","1:Del:T:4",0.052259532
"ID5","1:Del:T","1:Del:T:5",0.030610523
"ID5","1:Ins:C","1:Ins:C:0",0.000542252
"ID5","1:Ins:C","1:Ins:C:1",0.001242898
"ID5","1:Ins:C","1:Ins:C:2",0.003151667
"ID5","1:Ins:C","1:Ins:C:3",0.000602848
"ID5","1:Ins:C","1:Ins:C:4",0.000197582
"ID5","1:Ins:C","1:Ins:C:5",0.000433544
"ID5","1:Ins:T","1:Ins:T:0",0.006361965
"ID5","1:Ins:T","1:Ins:T:1",0.013462697
"ID5","1:Ins:T","1:Ins:T:2",0.029721144
"ID5","1:Ins:T","1:Ins:T:3",0.01884025
"ID5","1:Ins:T","1:Ins:T:4",0.011268752
"ID5","1:Ins:T","1:Ins:T:5",0.001439215
"ID5","2:Del:R","2:Del:R:0",0.028054407
"ID5","2:Del:R","2:Del:R:1",0.024562729
"ID5","2:Del:R","2:Del:R:2",0.004562618
"ID5","2:Del:R","2:Del:R:3",0.000395919
"ID5","2:Del:R","2:Del:R:4",0.000867563
"ID5","2:Del:R","2:Del:R:5",0.02142678
"ID5","3:Del:R","3:Del:R:0",0.01713637
"ID5","3:Del:R","3:Del:R:1",0.005909794
"ID5","3:Del:R","3:Del:R:2",0.00084271
"ID5","3:Del:R","3:Del:R:3",0.000621155
"ID5","3:Del:R","3:Del:R:4",0.005867075
"ID5","3:Del:R","3:Del:R:5",0.008378911
"ID5","4:Del:R","4:Del:R:0",0.010791265
"ID5","4:Del:R","4:Del:R:1",0.002843569
"ID5","4:Del:R","4:Del:R:2",0.000164644
"ID5","4:Del:R","4:Del:R:3",0.003877814
"ID5","4:Del:R","4:Del:R:4",0.004557254
"ID5","4:Del:R","4:Del:R:5",0.001584436
"ID5","5:Del:R","5:Del:R:0",0.018447949
"ID5","5:Del:R","5:Del:R:1",0.000410335
"ID5","5:Del:R","5:Del:R:2",0.000470925
"ID5","5:Del:R","5:Del:R:3",0.000257167
"ID5","5:Del:R","5:Del:R:4",9.73e-05
"ID5","5:Del:R","5:Del:R:5",0.000585018
"ID5","2:Ins:R","2:Ins:R:0",0.006349454
"ID5","2:Ins:R","2:Ins:R:1",0.018387642
"ID5","2:Ins:R","2:Ins:R:2",0.007207952
"ID5","2:Ins:R","2:Ins:R:3",0.001172292
"ID5","2:Ins:R","2:Ins:R:4",6.88e-05
"ID5","2:Ins:R","2:Ins:R:5",0.000994122
"ID5","3:Ins:R","3:Ins:R:0",0.003792478
"ID5","3:Ins:R","3:Ins:R:1",0.006122761
"ID5","3:Ins:R","3:Ins:R:2",0.001143468
"ID5","3:Ins:R","3:Ins:R:3",1.02e-05
"ID5","3:Ins:R","3:Ins:R:4",1.18e-05
"ID5","3:Ins:R","3:Ins:R:5",0.000102574
"ID5","4:Ins:R","4:Ins:R:0",0.002439186
"ID5","4:Ins:R","4:Ins:R:1",0.003612298
"ID5","4:Ins:R","4:Ins:R:2",0.000376459
"ID5","4:Ins:R","4:Ins:R:3",1.87e-06
"ID5","4:Ins:R","4:Ins:R:4",6.41e-06
"ID5","4:Ins:R","4:Ins:R:5",0.000635977
"ID5","5:Ins:R","5:Ins:R:0",0.004750071
"ID5","5:Ins:R","5:Ins:R:1",0.004793431
"ID5","5:Ins:R","5:Ins:R:2",0.000298796
"ID5","5:Ins:R","5:Ins:R:3",0.000165546
"ID5","5:Ins:R","5:Ins:R:4",0.000126707
"ID5","5:Ins:R","5:Ins:R:5",0.000626342
"ID5","2:Del:M","2:Del:M:1",0.028687946
"ID5","3:Del:M","3:Del:M:1",0.013157147
"ID5","3:Del:M","3:Del:M:2",0.00900421
"ID5","4:Del:M","4:Del:M:1",0.008732202
"ID5","4:Del:M","4:Del:M:2",0.006047187
"ID5","4:Del:M","4:Del:M:3",0.003442442
"ID5","5:Del:M","5:Del:M:1",0.008617073
"ID5","5:Del:M","5:Del:M:2",0.007851021
"ID5","5:Del:M","5:Del:M:3",0.007157975
"ID5","5:Del:M","5:Del:M:4",0.002492549
"ID5","5:Del:M","5:Del:M:5",0.001112367
"ID6","1:Del:C","1:Del:C:0",0.030506799
"ID6","1:Del:C","1:Del:C:1",0.005491903
"ID6","1:Del:C","1:Del:C:2",0.008033994
"ID6","1:Del:C","1:Del:C:3",0.001102379
"ID6","1:Del:C","1:Del:C:4",0.00247817
"ID6","1:Del:C","1:Del:C:5",0.001322073
"ID6","1:Del:T","1:Del:T:0",0.004284162
"ID6","1:Del:T","1:Del:T:1",0.000677688
"ID6","1:Del:T","1:Del:T:2",0.011659665
"ID6","1:Del:T","1:Del:T:3",0.022242391
"ID6","1:Del:T","1:Del:T:4",0.017697141
"ID6","1:Del:T","1:Del:T:5",0.007954345
"ID6","1:Ins:C","1:Ins:C:0",0.002086887
"ID6","1:Ins:C","1:Ins:C:1",0.001773433
"ID6","1:Ins:C","1:Ins:C:2",0.000246169
"ID6","1:Ins:C","1:Ins:C:3",0.000232169
"ID6","1:Ins:C","1:Ins:C:4",0.000376592
"ID6","1:Ins:C","1:Ins:C:5",0.000247997
"ID6","1:Ins:T","1:Ins:T:0",0.006396251
"ID6","1:Ins:T","1:Ins:T:1",0.001041187
"ID6","1:Ins:T","1:Ins:T:2",0.000738848
"ID6","1:Ins:T","1:Ins:T:3",0.000930638
"ID6","1:Ins:T","1:Ins:T:4",0.001349852
"ID6","1:Ins:T","1:Ins:T:5",0.014390041
"ID6","2:Del:R","2:Del:R:0",0.001783647
"ID6","2:Del:R","2:Del:R:1",0.002454347
"ID6","2:Del:R","2:Del:R:2",0.0020886
"ID6","2:Del:R","2:Del:R:3",0.000525746
"ID6","2:Del:R","2:Del:R:4",0.000232527
"ID6","2:Del:R","2:Del:R:5",0.000215685
"ID6","3:Del:R","3:Del:R:0",0.001051047
"ID6","3:Del:R","3:Del:R:1",0.005413653
"ID6","3:Del:R","3:Del:R:2",0.000536054
"ID6","3:Del:R","3:Del:R:3",4.7e-05
"ID6","3:Del:R","3:Del:R:4",7.31e-05
"ID6","3:Del:R","3:Del:R:5",0.000150616
"ID6","4:Del:R","4:Del:R:0",0.002315098
"ID6","4:Del:R","4:Del:R:1",0.002806729
"ID6","4:Del:R","4:Del:R:2",0.00047449
"ID6","4:Del:R","4:Del:R:3",0.000291345
"ID6","4:Del:R","4:Del:R:4",0.000110576
"ID6","4:Del:R","4:Del:R:5",5.68e-05
"ID6","5:Del:R","5:Del:R:0",0.019333291
"ID6","5:Del:R","5:Del:R:1",0.007501825
"ID6","5:Del:R","5:Del:R:2",0.000370524
"ID6","5:Del:R","5:Del:R:3",0.000168175
"ID6","5:Del:R","5:Del:R:4",5.32e-05
"ID6","5:Del:R","5:Del:R:5",1.15e-05
"ID6","2:Ins:R","2:Ins:R:0",0.001998387
"ID6","2:Ins:R","2:Ins:R:1",0.000208533
"ID6","2:Ins:R","2:Ins:R:2",0.000790414
"ID6","2:Ins:R","2:Ins:R:3",0.000499074
"ID6","2:Ins:R","2:Ins:R:4",0.000189469
"ID6","2:Ins:R","2:Ins:R:5",0.000748642
"ID6","3:Ins:R","3:Ins:R:0",0.001219185
"ID6","3:Ins:R","3:Ins:R:1",0.000288615
"ID6","3:Ins:R","3:Ins:R:2",0.000746533
"ID6","3:Ins:R","3:Ins:R:3",0.000249737
"ID6","3:Ins:R","3:Ins:R:4",0.000155952
"ID6","3:Ins:R","3:Ins:R:5",1.98e-05
"ID6","4:Ins:R","4:Ins:R:0",0.001467917
"ID6","4:Ins:R","4:Ins:R:1",0.000476283
"ID6","4:Ins:R","4:Ins:R:2",0.000528663
"ID6","4:Ins:R","4:Ins:R:3",0.000334824
"ID6","4:Ins:R","4:Ins:R:4",5.6e-05
"ID6","4:Ins:R","4:Ins:R:5",0.000106861
"ID6","5:Ins:R","5:Ins:R:0",0.008716781
"ID6","5:Ins:R","5:Ins:R:1",0.005405643
"ID6","5:Ins:R","5:Ins:R:2",0.001321843
"ID6","5:Ins:R","5:Ins:R:3",2.88e-05
"ID6","5:Ins:R","5:Ins:R:4",4.83e-05
"ID6","5:Ins:R","5:Ins:R:5",6.17e-05
"ID6","2:Del:M","2:Del:M:1",0.000632866
"ID6","3:Del:M","3:Del:M:1",0.000990097
"ID6","3:Del:M","3:Del:M:2",0.00443363
"ID6","4:Del:M","4:Del:M:1",0.002745395
"ID6","4:Del:M","4:Del:M:2",0.00868271
"ID6","4:Del:M","4:Del:M:3",0.004773094
"ID6","5:Del:M","5:Del:M:1",0.071066579
"ID6","5:Del:M","5:Del:M:2",0.253108348
"ID6","5:Del:M","5:Del:M:3",0.216806033
"ID6","5:Del:M","5:Del:M:4",0.120483943
